transaction_id,customer_age,account_age_days,transaction_amount,hour_of_day,day_of_week,merchant_category,transaction_type,channel,international,country_match,device_trusted,previous_failed_attempts,transactions_last_24h,avg_amount_30d,amount_to_avg_ratio,distance_from_home_km,card_present,is_fraud
TXN000224,25,266,28.99,11,Wednesday,electronics,purchase,mobile_app,0,1,0,0,4,80.93,0.3583,17.08,0,0
TXN000225,40,715,15.46,6,Sunday,fuel,transfer,atm,0,1,1,1,7,26.38,0.5861,15.19,0,0
TXN000226,42,456,39.83,13,Saturday,grocery,purchase,web,1,0,1,0,9,38.83,1.0258,69.7,0,0
TXN000227,72,570,56.43,20,Thursday,electronics,transfer,mobile_app,0,1,0,1,5,42.84,1.3173,26.25,0,0
TXN000228,63,1257,70.27,17,Wednesday,fashion,purchase,mobile_app,1,1,1,0,6,79.24,0.8868,139.4,0,0
TXN000229,28,561,45.0,5,Saturday,grocery,purchase,pos,0,1,1,0,6,39.57,1.1372,43.66,1,0
TXN000230,35,1011,157.34,11,Saturday,electronics,purchase,mobile_app,0,1,1,0,5,156.33,1.0064,9.41,0,0
TXN000231,20,378,32.12,13,Wednesday,fuel,purchase,pos,0,1,0,0,7,37.99,0.8455,29.17,1,0
TXN000232,31,102,27.54,16,Wednesday,fashion,purchase,mobile_app,0,1,1,0,3,35.83,0.7686,65.42,0,0
TXN000233,43,1338,26.31,18,Monday,grocery,cash_withdrawal,atm,0,0,1,1,5,37.59,0.6998,12.02,1,1
TXN000234,55,2412,18.52,11,Monday,grocery,transfer,web,0,1,1,0,6,16.48,1.1241,12.73,0,0
TXN000235,30,937,25.77,7,Monday,restaurant,purchase,web,0,1,0,0,7,20.16,1.2786,19.43,0,0
TXN000236,30,745,31.84,15,Monday,fuel,purchase,atm,0,1,1,0,8,29.02,1.0973,20.1,1,0
TXN000237,18,867,39.22,3,Tuesday,restaurant,purchase,pos,0,1,1,0,3,96.33,0.4071,27.15,1,0
TXN000238,37,1914,19.24,16,Saturday,fuel,transfer,web,0,1,1,0,6,41.52,0.4634,34.94,0,0
TXN000239,25,945,38.03,21,Saturday,fashion,purchase,web,0,1,1,1,2,30.0,1.2677,8.81,0,1
TXN000240,32,1383,282.23,17,Saturday,healthcare,purchase,web,0,1,1,2,4,102.83,2.7445,22.14,0,0
TXN000241,28,1341,137.91,10,Friday,travel,purchase,web,0,1,1,1,5,129.91,1.0616,7.26,0,0
TXN000242,38,1629,74.25,19,Friday,grocery,purchase,mobile_app,0,1,1,0,8,104.99,0.7072,38.81,1,0
TXN000243,18,733,25.72,12,Monday,electronics,purchase,mobile_app,1,0,1,0,2,23.01,1.118,98.38,0,0
TXN000244,20,521,12.49,12,Friday,grocery,purchase,web,0,1,1,0,7,29.77,0.4196,15.07,0,0
TXN000245,67,1173,383.11,20,Wednesday,travel,purchase,pos,0,1,1,0,4,156.94,2.4411,25.15,1,0
TXN000246,22,1553,55.03,4,Thursday,digital_goods,transfer,mobile_app,0,1,1,1,5,50.58,1.088,62.68,0,0
TXN000247,25,1751,20.6,18,Sunday,travel,purchase,web,0,1,1,0,4,35.07,0.5874,30.72,0,0
TXN000248,63,2069,60.17,16,Sunday,grocery,purchase,mobile_app,0,1,1,0,5,71.32,0.8436,7.31,0,0
TXN000249,77,1460,57.16,12,Tuesday,restaurant,purchase,web,0,1,1,1,7,87.82,0.6509,3.59,0,0
TXN000250,24,498,68.92,1,Saturday,healthcare,transfer,pos,1,1,1,0,4,28.18,2.4459,87.37,0,0
TXN000251,34,936,40.95,18,Monday,grocery,cash_withdrawal,atm,0,1,1,0,5,49.8,0.8223,18.02,1,0
TXN000252,43,877,88.15,5,Monday,fashion,purchase,atm,0,1,1,1,3,82.86,1.0638,42.59,1,0
TXN000253,61,809,26.51,21,Monday,digital_goods,transfer,pos,0,1,0,0,6,18.44,1.4378,16.53,1,0
TXN000254,26,1175,23.94,19,Tuesday,restaurant,purchase,mobile_app,0,0,1,0,2,42.9,0.558,6.67,1,0
TXN000255,36,682,20.84,8,Friday,fuel,purchase,web,1,0,1,0,9,19.06,1.0936,63.46,0,0
TXN000256,49,683,24.27,10,Wednesday,restaurant,cash_withdrawal,mobile_app,0,1,1,0,8,20.94,1.159,18.38,0,0
TXN000257,45,2507,8.81,0,Monday,electronics,cash_withdrawal,pos,0,1,1,1,3,28.35,0.3107,10.84,1,0
TXN000258,34,762,68.41,11,Sunday,restaurant,purchase,pos,0,1,0,0,6,59.95,1.141,16.65,1,0
TXN000259,37,1621,31.04,1,Thursday,grocery,purchase,mobile_app,0,1,1,1,7,33.72,0.9204,25.43,0,0
TXN000260,21,1683,27.85,23,Wednesday,fashion,purchase,mobile_app,0,1,1,0,6,26.66,1.0445,2.95,0,0
TXN000261,36,955,43.07,15,Thursday,digital_goods,purchase,web,1,0,0,0,5,44.13,0.9759,123.51,0,1
TXN000262,36,704,21.34,5,Thursday,electronics,bill_payment,pos,0,1,0,0,7,18.62,1.1464,112.14,1,0
TXN000263,42,392,144.26,19,Thursday,restaurant,purchase,mobile_app,0,1,1,0,4,57.9,2.4915,29.83,0,0
TXN000264,32,177,39.07,0,Friday,electronics,bill_payment,web,1,1,0,0,8,96.02,0.4069,452.39,0,0
TXN000265,45,1233,29.86,13,Sunday,grocery,purchase,mobile_app,1,0,1,0,6,40.16,0.7435,84.66,0,0
TXN000266,52,1066,56.49,2,Wednesday,fuel,transfer,atm,0,1,1,1,4,36.75,1.5372,71.23,0,0
TXN000267,41,1359,74.82,1,Thursday,grocery,bill_payment,atm,0,1,1,0,6,55.64,1.3448,13.01,1,0
TXN000268,44,549,13.07,5,Monday,fashion,cash_withdrawal,mobile_app,0,1,0,0,7,9.87,1.3242,3.33,0,0
TXN000269,40,2671,432.28,7,Saturday,electronics,purchase,pos,0,1,1,1,5,62.58,6.9073,48.86,1,0
TXN000270,39,1133,587.3,17,Wednesday,digital_goods,purchase,mobile_app,0,1,1,0,2,396.77,1.4802,18.25,0,0
TXN000271,30,740,83.59,21,Tuesday,travel,purchase,pos,0,1,0,1,8,38.93,2.1474,19.13,1,0
TXN000272,43,95,29.76,18,Sunday,travel,purchase,mobile_app,0,1,1,1,4,39.03,0.7625,34.57,0,0
TXN000273,38,599,33.8,17,Friday,fashion,bill_payment,web,0,1,1,1,7,72.63,0.4654,22.48,0,0
TXN000274,66,1403,105.46,13,Monday,restaurant,purchase,mobile_app,0,1,1,1,7,139.02,0.7586,27.49,0,0
TXN000275,59,2034,136.26,8,Tuesday,electronics,purchase,web,0,1,1,0,6,85.8,1.5882,29.44,0,1
TXN000276,44,830,11.48,6,Wednesday,digital_goods,purchase,mobile_app,0,1,1,1,3,9.01,1.275,49.37,0,0
TXN000277,29,2252,81.12,22,Sunday,travel,purchase,web,0,1,0,0,3,63.79,1.2717,32.02,0,1
TXN000278,25,366,220.85,12,Thursday,grocery,purchase,mobile_app,0,1,0,0,6,270.91,0.8152,7.07,0,0
TXN000279,54,1089,48.38,13,Tuesday,restaurant,purchase,mobile_app,1,0,1,0,5,66.56,0.7268,69.25,0,0
TXN000280,42,1111,15.47,0,Friday,fuel,transfer,pos,0,1,1,0,6,18.52,0.8357,11.87,1,0
TXN000281,45,1240,83.47,10,Wednesday,fuel,purchase,web,0,1,1,0,7,52.09,1.6026,30.57,0,0
TXN000282,18,914,29.47,16,Monday,digital_goods,purchase,web,1,1,1,0,4,16.91,1.7425,44.9,0,0
TXN000283,51,1048,47.61,11,Saturday,restaurant,purchase,atm,0,1,1,0,9,103.3,0.4609,7.77,1,0
TXN000284,45,359,35.19,14,Monday,electronics,purchase,web,0,1,1,1,7,21.37,1.6469,28.77,0,0
TXN000285,25,1908,26.71,19,Sunday,electronics,cash_withdrawal,pos,0,0,1,0,4,44.86,0.5954,12.94,0,0
TXN000286,33,1516,30.57,0,Saturday,grocery,cash_withdrawal,web,0,1,1,0,4,22.93,1.3333,67.06,0,0
TXN000287,42,1019,23.77,21,Monday,fashion,purchase,pos,0,1,0,0,4,28.69,0.8284,13.64,1,0
TXN000288,40,1540,364.09,19,Saturday,grocery,transfer,pos,0,1,1,0,3,123.97,2.9369,39.85,1,0
TXN000289,35,1948,32.25,10,Saturday,fuel,purchase,web,0,1,1,0,6,45.81,0.704,19.66,1,0
TXN000290,38,1228,30.75,18,Friday,fuel,purchase,mobile_app,0,1,1,0,6,28.43,1.0818,6.1,0,0
TXN000291,36,2856,27.44,1,Friday,fashion,bill_payment,atm,0,1,1,1,6,18.64,1.4722,13.21,1,0
TXN000292,41,1298,5.6,7,Monday,grocery,bill_payment,pos,0,1,1,0,6,11.05,0.507,20.92,1,0
TXN000293,58,409,15.59,2,Monday,electronics,purchase,mobile_app,0,1,1,0,5,17.27,0.9026,13.44,0,0
TXN000294,18,983,36.19,15,Saturday,digital_goods,bill_payment,mobile_app,0,1,1,0,6,46.09,0.7851,61.54,0,0
TXN000295,36,1580,56.59,20,Monday,fuel,transfer,mobile_app,1,0,1,0,5,86.12,0.6571,110.55,0,0
TXN000296,41,1950,19.69,14,Tuesday,restaurant,purchase,pos,0,1,1,0,3,28.4,0.6931,15.08,1,0
TXN000297,43,929,279.06,17,Thursday,fashion,purchase,atm,0,1,1,1,6,131.73,2.1184,31.71,1,0
TXN000298,34,382,15.68,3,Tuesday,digital_goods,purchase,mobile_app,0,1,1,0,9,25.37,0.6182,82.68,0,0
TXN000299,18,692,51.24,22,Saturday,electronics,purchase,web,0,1,1,1,7,35.82,1.4302,35.52,0,0
TXN000300,43,247,23.32,4,Saturday,digital_goods,bill_payment,pos,0,1,0,0,8,19.54,1.193,30.09,1,0
TXN000301,61,1390,30.19,12,Saturday,grocery,purchase,pos,0,1,1,0,9,86.78,0.3479,44.18,1,0
TXN000302,19,593,266.14,16,Monday,healthcare,purchase,mobile_app,0,1,1,0,6,192.52,1.3824,53.78,0,0
TXN000303,50,466,4.11,20,Thursday,grocery,purchase,mobile_app,0,1,1,0,10,11.96,0.3438,62.52,0,0
TXN000304,35,1482,49.55,22,Saturday,electronics,purchase,mobile_app,0,1,1,0,3,33.14,1.4951,35.46,0,0
TXN000305,38,2223,69.79,14,Wednesday,grocery,transfer,atm,0,1,1,0,7,105.7,0.6602,26.72,1,0
TXN000306,25,464,14.36,13,Friday,digital_goods,purchase,mobile_app,0,1,1,1,7,15.0,0.957,9.26,0,0
TXN000307,35,933,23.95,10,Friday,healthcare,purchase,mobile_app,0,1,1,1,4,63.94,0.3746,28.42,0,0
TXN000308,56,714,106.44,13,Wednesday,electronics,purchase,pos,0,1,1,0,8,102.46,1.0389,71.57,1,0
TXN000309,47,2008,83.41,16,Tuesday,travel,cash_withdrawal,web,0,1,1,1,5,44.98,1.8541,1.01,0,0
TXN000310,62,777,33.62,15,Friday,electronics,cash_withdrawal,mobile_app,0,1,1,0,7,63.19,0.5321,57.65,0,0
TXN000311,54,351,92.82,14,Monday,grocery,cash_withdrawal,mobile_app,0,1,1,0,4,151.09,0.6144,26.61,0,0
TXN000312,45,805,228.19,10,Saturday,fashion,purchase,mobile_app,0,1,1,0,8,172.93,1.3196,47.91,0,0
TXN000313,62,1741,54.64,4,Friday,grocery,purchase,mobile_app,0,1,1,1,9,40.67,1.3436,36.7,0,0
TXN000314,45,683,4.78,1,Monday,healthcare,cash_withdrawal,web,0,1,1,1,3,28.98,0.1649,23.3,0,0
TXN000315,50,505,89.01,10,Friday,healthcare,cash_withdrawal,mobile_app,0,1,1,1,11,21.92,4.0596,26.57,0,0
TXN000316,35,752,119.58,9,Thursday,grocery,purchase,mobile_app,0,0,1,0,3,85.92,1.3917,39.16,0,0
TXN000317,40,361,24.88,14,Tuesday,restaurant,transfer,pos,0,1,1,1,4,15.84,1.5711,9.89,1,0
TXN000318,30,714,30.41,21,Sunday,healthcare,purchase,pos,1,0,1,0,9,35.45,0.8578,248.2,1,0
TXN000319,52,537,11.45,16,Friday,digital_goods,purchase,mobile_app,0,1,1,1,4,45.78,0.2501,34.96,0,0
TXN000320,24,3188,45.77,19,Friday,fashion,bill_payment,atm,0,1,1,0,5,29.6,1.5462,42.35,1,0
TXN000321,49,124,32.93,13,Saturday,grocery,purchase,mobile_app,0,1,1,0,6,52.01,0.6332,39.07,0,0
TXN000322,37,408,379.21,22,Thursday,grocery,transfer,pos,0,1,1,1,5,269.47,1.4072,17.86,1,0
TXN000323,54,505,31.66,22,Thursday,fashion,purchase,pos,0,1,1,0,6,38.96,0.8126,25.01,1,0
TXN000324,49,363,35.09,3,Tuesday,travel,transfer,web,0,1,1,0,5,31.08,1.1291,6.88,0,0
TXN000325,63,1096,48.09,15,Tuesday,fuel,purchase,web,0,1,1,0,6,88.33,0.5444,55.39,0,0
TXN000326,49,457,89.56,12,Thursday,fashion,transfer,mobile_app,0,1,1,0,4,50.53,1.7724,29.28,1,1
TXN000327,19,221,48.46,23,Thursday,restaurant,cash_withdrawal,mobile_app,1,0,1,1,2,119.86,0.4043,139.71,0,0
TXN000328,38,874,229.38,14,Saturday,grocery,purchase,web,0,1,1,1,3,47.87,4.7913,24.82,1,0
TXN000329,24,653,169.43,0,Thursday,travel,purchase,mobile_app,1,1,1,0,3,35.56,4.7651,104.77,0,0
TXN000330,32,475,36.28,5,Friday,digital_goods,purchase,atm,0,1,1,0,5,11.77,3.0819,42.96,1,0
TXN000331,59,1976,31.57,3,Saturday,travel,purchase,web,1,0,1,0,5,13.25,2.383,152.96,0,1
TXN000332,47,1122,10.15,4,Sunday,grocery,bill_payment,mobile_app,0,1,1,0,5,11.34,0.8951,9.1,0,0
TXN000333,30,1037,123.11,2,Wednesday,healthcare,purchase,web,0,1,1,0,6,55.88,2.2032,12.22,0,0
TXN000334,26,1140,14.15,18,Sunday,fuel,transfer,pos,0,1,0,0,8,15.95,0.8876,5.68,1,0
TXN000335,39,1100,32.64,11,Saturday,restaurant,purchase,web,0,1,1,1,10,105.01,0.3108,69.49,0,0
TXN000336,23,679,122.01,16,Monday,digital_goods,purchase,web,0,1,1,0,8,43.46,2.8075,21.48,1,0
TXN000337,30,461,76.47,23,Wednesday,restaurant,bill_payment,pos,0,1,1,1,3,35.67,2.1442,74.98,1,0
TXN000338,43,888,21.54,15,Tuesday,healthcare,purchase,mobile_app,0,1,1,0,3,23.16,0.93,27.65,1,0
TXN000339,54,669,26.2,11,Friday,digital_goods,purchase,web,0,1,0,0,6,66.55,0.3937,17.09,0,0
TXN000340,47,122,14.86,6,Thursday,electronics,purchase,web,0,1,0,0,12,23.83,0.6237,20.45,0,0
TXN000341,18,336,5.36,18,Thursday,travel,purchase,mobile_app,0,1,1,0,7,20.92,0.2563,26.91,0,0
TXN000342,43,606,187.93,12,Saturday,electronics,purchase,pos,0,1,1,2,7,100.04,1.8785,9.39,1,0
TXN000343,40,1504,16.46,18,Wednesday,fuel,cash_withdrawal,web,0,1,1,1,4,54.89,0.2999,6.61,1,0
TXN000344,44,891,41.99,0,Wednesday,fuel,purchase,mobile_app,0,1,1,1,5,35.9,1.1694,51.21,0,0
TXN000345,60,395,34.97,3,Saturday,restaurant,transfer,mobile_app,0,1,1,0,6,67.48,0.5182,16.29,0,0
TXN000346,18,310,14.57,3,Sunday,healthcare,purchase,pos,0,1,0,1,9,42.8,0.3405,76.3,1,0
TXN000347,31,1720,63.27,16,Saturday,restaurant,purchase,pos,0,1,1,0,7,56.02,1.1293,35.95,1,0
TXN000348,47,703,17.66,12,Tuesday,fashion,purchase,mobile_app,0,1,0,1,8,23.61,0.748,15.12,0,0
TXN000349,18,22,328.38,7,Monday,fuel,purchase,web,0,1,1,0,5,188.8,1.7393,97.74,0,0
TXN000350,58,737,10.7,7,Tuesday,restaurant,transfer,mobile_app,0,1,1,0,6,28.01,0.3819,53.13,0,0
TXN000351,44,1293,71.88,14,Thursday,grocery,purchase,atm,0,1,0,0,8,130.36,0.5514,4.61,1,0
TXN000352,50,301,6.33,23,Tuesday,fuel,purchase,web,1,0,1,0,7,37.11,0.1705,45.3,0,0
TXN000353,32,843,15.0,23,Sunday,fuel,purchase,mobile_app,0,1,1,0,7,76.03,0.1974,18.75,0,0
TXN000354,50,901,250.47,11,Friday,grocery,purchase,web,0,1,1,0,4,72.14,3.4719,88.83,0,0
TXN000355,53,318,414.02,16,Wednesday,fashion,cash_withdrawal,pos,0,1,1,0,8,97.1,4.2639,2.79,0,0
TXN000356,42,1824,23.61,2,Tuesday,restaurant,purchase,mobile_app,0,1,1,0,4,23.21,1.0169,30.97,0,0
TXN000357,42,912,48.49,22,Wednesday,travel,purchase,mobile_app,0,1,1,0,7,92.25,0.5256,19.91,0,0
TXN000358,43,603,123.29,0,Thursday,digital_goods,purchase,pos,0,1,0,0,5,160.68,0.7673,29.48,1,0
TXN000359,28,707,62.97,8,Friday,travel,cash_withdrawal,mobile_app,0,1,1,0,8,35.29,1.7842,16.05,0,0
TXN000360,37,265,28.63,17,Monday,fuel,cash_withdrawal,web,0,1,0,0,6,43.6,0.6568,10.86,0,0
TXN000361,37,255,32.92,23,Saturday,fuel,purchase,web,0,1,0,0,4,29.17,1.1287,41.89,0,0
TXN000362,44,560,31.23,4,Monday,grocery,purchase,mobile_app,1,0,1,1,6,33.13,0.9425,71.82,0,0
TXN000363,52,588,92.08,15,Tuesday,restaurant,cash_withdrawal,mobile_app,1,1,1,0,3,145.8,0.6316,141.95,0,0
TXN000364,25,672,13.44,4,Sunday,electronics,purchase,mobile_app,0,1,1,0,9,20.63,0.6513,13.71,0,0
TXN000365,37,1929,25.35,1,Tuesday,grocery,purchase,mobile_app,0,1,1,0,9,21.58,1.1749,33.98,0,0
TXN000366,58,1246,63.85,10,Monday,fuel,purchase,web,0,1,1,0,1,135.62,0.4708,4.24,0,0
TXN000367,29,146,87.79,13,Friday,grocery,purchase,pos,1,0,1,0,5,66.66,1.3169,109.25,1,0
TXN000368,28,1695,132.57,6,Wednesday,healthcare,purchase,mobile_app,1,1,0,0,9,195.72,0.6774,24.18,0,0
TXN000369,42,557,32.05,23,Monday,travel,purchase,atm,0,1,0,0,2,30.74,1.0426,9.33,1,1
TXN000370,50,1328,119.99,14,Monday,electronics,purchase,web,0,1,1,0,3,46.57,2.5766,72.31,0,0
TXN000371,39,592,22.27,10,Monday,digital_goods,purchase,mobile_app,0,1,1,1,9,26.43,0.8427,0.53,0,0
TXN000372,56,871,86.96,11,Thursday,restaurant,purchase,web,0,1,1,0,7,47.14,1.8446,19.38,0,0
TXN000373,50,284,3.1,11,Tuesday,fuel,purchase,mobile_app,0,1,0,0,6,11.85,0.2618,4.83,0,0
TXN000374,50,1013,47.21,2,Saturday,fashion,purchase,web,0,1,1,0,3,69.63,0.678,26.2,0,0
TXN000375,46,1431,52.08,14,Saturday,digital_goods,purchase,mobile_app,0,1,0,1,4,53.67,0.9704,11.32,0,0
TXN000376,69,178,154.99,18,Tuesday,grocery,transfer,atm,0,1,0,0,3,40.8,3.7992,5.3,1,0
TXN000377,36,1446,7.45,10,Wednesday,grocery,bill_payment,pos,0,1,1,0,6,32.1,0.232,16.26,1,0
TXN000378,18,460,19.82,10,Tuesday,healthcare,purchase,mobile_app,0,1,0,1,9,22.33,0.8876,8.55,0,0
TXN000379,60,2335,194.96,21,Wednesday,grocery,purchase,pos,0,1,1,0,4,71.8,2.7151,8.96,1,0
TXN000380,33,1345,9.89,14,Tuesday,fashion,purchase,mobile_app,0,1,1,0,7,18.3,0.5405,37.92,0,0
TXN000381,40,1191,50.17,7,Saturday,fuel,transfer,mobile_app,0,1,1,0,4,61.47,0.8161,3.94,0,0
TXN000382,56,710,228.71,0,Wednesday,restaurant,purchase,mobile_app,0,1,1,0,5,189.35,1.2079,27.54,0,0
TXN000383,18,3558,134.62,19,Thursday,fashion,purchase,pos,0,1,1,0,9,123.91,1.0864,19.2,1,0
TXN000384,23,559,42.25,15,Friday,healthcare,cash_withdrawal,atm,0,1,1,1,7,14.39,2.9369,10.83,1,0
TXN000385,18,343,37.96,15,Saturday,grocery,purchase,pos,0,1,1,0,7,28.89,1.3138,37.6,1,0
TXN000386,29,473,142.51,6,Wednesday,fuel,purchase,atm,0,1,1,1,4,57.6,2.4744,77.14,1,0
TXN000387,45,1605,29.67,4,Tuesday,fashion,purchase,web,0,1,1,0,8,40.42,0.734,21.72,0,0
TXN000388,46,859,8.66,11,Sunday,electronics,purchase,pos,1,1,1,0,8,15.52,0.5581,88.21,1,0
TXN000389,43,769,45.37,18,Wednesday,digital_goods,cash_withdrawal,pos,0,1,1,1,6,56.12,0.8085,6.3,1,0
TXN000390,21,566,17.43,7,Friday,restaurant,purchase,pos,0,1,1,0,5,42.22,0.4129,4.24,1,0
TXN000391,18,740,227.34,12,Friday,grocery,cash_withdrawal,web,0,1,1,0,5,168.73,1.3473,19.91,0,0
TXN000392,40,535,25.53,23,Thursday,digital_goods,purchase,pos,1,0,0,0,6,35.43,0.7205,205.81,1,1
TXN000393,33,1268,57.82,5,Tuesday,healthcare,purchase,mobile_app,0,0,1,1,7,98.59,0.5864,1.91,0,0
TXN000394,45,660,23.26,5,Tuesday,grocery,transfer,pos,0,1,1,0,6,17.08,1.3621,31.37,0,1
TXN000395,48,480,8.47,5,Thursday,fashion,transfer,pos,0,1,1,0,7,20.28,0.4175,4.28,1,0
TXN000396,41,1517,118.43,21,Thursday,electronics,bill_payment,atm,0,1,0,0,9,71.49,1.6566,32.49,0,0
TXN000397,49,352,62.54,12,Saturday,grocery,cash_withdrawal,mobile_app,0,1,1,1,8,92.79,0.6741,56.54,0,0
TXN000398,42,868,46.77,22,Friday,electronics,purchase,mobile_app,0,1,1,0,5,21.34,2.1914,29.35,0,0
TXN000399,46,121,31.02,22,Sunday,digital_goods,purchase,pos,0,1,1,0,9,43.26,0.7169,3.34,1,0
TXN000400,30,235,23.58,10,Sunday,grocery,purchase,pos,0,1,1,1,5,15.73,1.4993,98.28,0,0
TXN000401,37,607,40.4,1,Saturday,grocery,purchase,pos,0,1,1,0,3,37.32,1.0825,23.53,1,0
TXN000402,42,528,126.24,7,Monday,fashion,purchase,pos,0,0,1,0,11,77.68,1.6252,21.74,1,0
TXN000403,50,527,32.01,13,Wednesday,restaurant,purchase,web,0,1,1,1,2,31.09,1.0296,18.74,0,0
TXN000404,34,1353,10.21,9,Friday,grocery,purchase,pos,0,1,1,0,7,35.54,0.2872,10.48,1,0
TXN000405,46,1406,37.07,0,Friday,electronics,transfer,mobile_app,0,1,1,0,3,18.85,1.9666,6.94,0,0
TXN000406,36,991,23.81,23,Tuesday,fashion,purchase,mobile_app,0,1,1,0,6,26.66,0.893,4.77,1,0
TXN000407,37,336,253.23,7,Friday,fuel,purchase,web,0,1,1,0,7,150.78,1.6794,17.03,0,0
TXN000408,50,736,70.07,14,Wednesday,fashion,transfer,mobile_app,0,0,1,0,9,44.81,1.5636,31.04,0,0
TXN000409,18,2547,11.26,22,Wednesday,grocery,purchase,web,0,1,1,0,6,20.66,0.5451,7.89,0,0
TXN000410,22,3340,16.69,13,Saturday,restaurant,purchase,pos,0,1,1,0,5,33.9,0.4923,27.81,1,0
TXN000411,20,1527,20.53,16,Thursday,fashion,purchase,mobile_app,0,1,1,0,6,13.46,1.5248,15.8,0,0
TXN000412,18,348,15.67,0,Thursday,electronics,transfer,atm,0,1,1,0,6,20.49,0.7646,19.72,1,0
TXN000413,30,741,211.38,16,Friday,grocery,transfer,mobile_app,0,1,1,0,4,113.23,1.8668,45.23,1,0
TXN000414,49,945,32.11,20,Friday,travel,purchase,pos,1,1,1,1,7,38.38,0.8367,174.23,1,0
TXN000415,35,847,329.7,22,Tuesday,travel,purchase,mobile_app,0,1,1,0,7,165.89,1.9875,33.21,0,0
TXN000416,42,1634,51.22,2,Friday,grocery,purchase,atm,0,1,1,1,10,39.7,1.2902,105.86,1,1
TXN000417,53,1313,48.49,5,Wednesday,healthcare,purchase,web,0,1,1,1,3,41.43,1.1704,8.0,0,0
TXN000418,56,331,49.02,1,Friday,restaurant,transfer,mobile_app,0,1,1,0,6,67.45,0.7267,42.19,0,0
TXN000419,38,490,9.0,22,Tuesday,fuel,cash_withdrawal,mobile_app,0,1,1,0,4,8.0,1.1245,32.61,0,0
TXN000420,57,1523,110.65,6,Sunday,grocery,transfer,mobile_app,0,1,1,1,8,49.28,2.2453,32.49,0,0
TXN000421,40,1970,37.55,12,Saturday,fuel,bill_payment,mobile_app,0,0,1,0,7,41.05,0.9148,25.04,0,0
TXN000422,28,954,172.84,11,Wednesday,restaurant,purchase,mobile_app,0,1,1,0,3,123.96,1.3944,29.94,0,0
TXN000423,31,2129,83.76,16,Wednesday,healthcare,transfer,mobile_app,0,1,1,0,7,85.16,0.9835,16.32,0,0
TXN000424,20,879,19.56,21,Wednesday,restaurant,cash_withdrawal,atm,0,1,0,0,7,18.8,1.0405,22.09,1,0
TXN000425,27,385,342.13,7,Saturday,fashion,purchase,mobile_app,0,1,0,0,7,103.99,3.2899,50.54,0,0
TXN000426,34,1234,79.55,18,Friday,electronics,transfer,mobile_app,0,1,1,0,4,35.2,2.2597,11.84,0,0
TXN000427,49,4275,22.33,6,Friday,fuel,cash_withdrawal,mobile_app,1,0,1,0,9,22.17,1.0072,259.46,0,1
TXN000428,61,267,54.4,4,Sunday,healthcare,bill_payment,web,0,1,1,0,5,49.0,1.1101,30.78,0,0
TXN000429,21,2078,21.09,2,Thursday,fuel,purchase,web,0,1,0,0,5,36.75,0.5739,28.42,0,0
TXN000430,44,1187,108.11,8,Friday,fashion,purchase,atm,0,1,1,1,6,128.73,0.8398,15.7,1,0
TXN000431,25,466,64.59,13,Thursday,digital_goods,transfer,web,0,1,1,0,5,54.34,1.1886,31.54,0,0
TXN000432,45,124,86.53,18,Friday,healthcare,purchase,web,0,1,0,0,7,49.31,1.755,31.26,0,0
TXN000433,37,74,132.68,20,Thursday,electronics,cash_withdrawal,web,1,0,1,0,5,81.33,1.6314,236.8,0,1
TXN000434,18,526,39.97,12,Saturday,grocery,purchase,mobile_app,0,0,0,0,4,93.4,0.428,117.35,0,0
TXN000435,51,1058,143.68,9,Monday,restaurant,purchase,atm,0,1,1,0,6,74.75,1.9221,30.98,1,0
TXN000436,31,1450,105.44,4,Tuesday,healthcare,purchase,mobile_app,0,1,1,1,13,118.16,0.8923,45.69,0,1
TXN000437,32,1676,30.8,21,Wednesday,restaurant,transfer,pos,0,1,0,0,8,65.91,0.4674,30.35,1,0
TXN000438,25,994,119.45,9,Sunday,travel,purchase,web,0,1,1,0,8,47.98,2.4898,20.05,0,0
TXN000439,30,888,283.09,18,Thursday,restaurant,cash_withdrawal,atm,0,1,1,2,5,103.77,2.728,32.83,1,0
TXN000440,45,622,45.81,15,Wednesday,grocery,cash_withdrawal,web,0,1,1,1,3,39.83,1.1502,19.69,0,0
TXN000441,37,1076,69.01,22,Wednesday,grocery,cash_withdrawal,pos,0,1,1,1,5,43.55,1.5846,23.33,1,0
TXN000442,43,472,242.77,23,Thursday,grocery,purchase,web,0,1,1,1,3,146.87,1.653,21.5,0,0
TXN000443,44,280,355.22,16,Saturday,grocery,purchase,web,0,1,1,0,7,136.7,2.5986,21.77,0,0
TXN000444,56,849,67.92,15,Sunday,fashion,transfer,pos,0,1,1,0,8,42.27,1.6067,12.05,1,0
TXN000445,35,1377,11.22,3,Saturday,travel,purchase,web,0,1,1,0,5,30.67,0.3657,42.39,0,0
TXN000446,20,227,493.02,0,Saturday,grocery,purchase,web,0,1,1,1,4,121.93,4.0433,32.05,0,0
TXN000447,53,526,155.02,13,Tuesday,restaurant,bill_payment,mobile_app,0,1,0,0,6,75.66,2.0488,11.59,0,0
TXN000448,35,827,35.18,16,Tuesday,travel,purchase,mobile_app,0,1,0,0,3,53.37,0.6591,20.97,0,0
TXN000449,53,814,15.29,17,Friday,travel,purchase,pos,0,1,1,0,6,33.73,0.4532,7.49,1,0
